#Counterrotaton_binning_version_1
2451
	183	202	220	237	254	270	285	297	308	446
	476	509	522	553	573	595	618	618	627	656
	656	656	656	679	679	679	679	679	607	607
	607	607	607	607	607	607	607	567	567	536
	536	472	472	472	404	404	368	368	330	330
	319	73	91	109	128	147	166	184	203	221
	238	255	271	286	298	309	315	461	493	522
	553	573	595	595	627	627	627	646	646	666
	666	666	666	679	679	0	607	607	607	607
	607	607	607	607	536	536	536	536	467	467
	406	404	374	374	333	333	318	57	74	92
	110	129	148	167	185	204	222	239	256	272
	287	299	310	316	444	477	503	532	561	561
	583	614	627	646	646	646	666	666	666	666
	666	666	0	607	607	607	607	607	607	607
	602	536	536	536	536	467	467	406	406	374
	338	338	321	42	58	75	93	111	130	149
	168	186	205	223	240	257	273	288	300	311
	317	434	458	503	532	561	583	583	614	614
	646	646	646	666	666	666	666	666	666	0
	0	607	607	607	607	602	602	602	602	536
	536	536	467	467	406	396	353	353	331	28
	43	59	76	94	112	131	150	169	187	206
	224	241	258	274	289	301	312	393	426	458
	483	516	516	551	583	614	614	642	642	642
	666	666	666	666	666	666	0	0	0	607
	607	602	602	602	602	602	528	528	528	456
	456	396	396	370	346	323	29	44	60	77
	95	113	132	151	170	188	207	225	242	259
	275	290	302	313	386	415	415	483	516	551
	551	551	594	594	642	642	642	642	666	666
	666	666	666	0	0	0	634	602	602	602
	602	602	602	528	528	528	456	456	422	390
	370	340	17	30	45	61	78	96	114	133
	152	171	189	208	226	243	260	276	291	303
	314	381	410	410	478	478	548	548	594	594
	594	642	642	642	642	642	666	666	666	666
	0	0	0	634	634	602	602	602	602	582
	582	528	494	494	422	422	390	365	7	18
	31	46	62	79	97	115	134	153	172	190
	209	227	244	261	277	292	304	355	379	407
	407	478	478	548	548	549	594	594	642	642
	642	642	643	643	643	643	643	0	0	0
	634	634	634	623	623	582	582	582	530	494
	494	424	424	391	369	8	19	32	47	63
	80	98	116	135	154	173	191	210	228	245
	262	278	293	305	358	380	409	409	480	480
	480	549	549	549	599	599	642	643	643	643
	643	643	643	0	0	0	634	634	634	634
	623	623	623	582	582	530	530	498	427	427
	395	1	9	20	33	48	64	81	99	117
	136	155	174	192	211	229	246	263	279	294
	306	362	380	414	414	457	480	523	549	549
	599	599	599	643	643	643	643	643	643	643
	0	0	634	634	634	634	634	623	623	623
	587	587	530	498	498	435	435	400	2	10
	21	34	49	65	82	100	118	137	156	175
	193	212	230	247	264	280	327	349	372	372
	414	457	457	523	523	523	599	599	599	599
	643	643	643	643	643	643	643	0	634	634
	634	634	634	634	623	623	623	587	587	566
	510	510	441	441	405	3	11	22	35	50
	66	83	101	119	138	157	176	194	213	231
	248	265	281	336	354	354	384	432	432	457
	523	523	542	542	599	599	599	643	643	643
	643	643	643	643	643	634	634	634	634	634
	634	623	623	621	587	566	566	510	487	487
	452	425	4	12	23	36	51	67	84	102
	120	139	158	177	195	214	232	249	266	329
	347	347	384	384	432	432	491	491	542	542
	542	542	616	616	616	643	643	643	643	643
	643	643	670	670	670	670	648	648	648	648
	621	621	584	584	563	533	504	470	439	5
	13	24	37	52	68	85	103	121	140	159
	178	196	215	233	250	325	343	343	377	377
	429	429	491	491	491	542	542	542	616	616
	616	616	616	643	643	643	643	643	643	670
	670	670	670	670	648	648	648	621	621	600
	584	563	533	504	484	455	6	14	25	38
	53	69	86	104	122	141	160	179	197	216
	320	328	342	342	375	375	377	429	429	491
	491	491	542	542	542	616	616	616	616	616
	616	616	643	643	643	643	670	670	670	670
	670	648	648	648	630	630	600	600	562	562
	534	507	475	443	15	26	39	54	70	87
	105	123	142	161	180	198	326	335	348	356
	376	375	408	408	408	485	485	485	568	568
	568	568	616	616	616	616	616	616	616	616
	643	643	643	0	670	670	670	670	659	659
	659	630	630	617	589	589	550	550	526	499
	471	16	27	40	55	71	88	106	124	143
	162	337	344	350	350	348	356	376	376	408
	408	408	485	485	485	568	568	568	568	568
	616	616	616	616	616	644	644	644	644	644
	0	670	670	670	670	659	659	653	653	637
	617	617	586	586	547	547	518	495	469	442
	41	56	72	89	107	125	360	357	359	359
	373	373	385	385	416	416	460	460	460	485
	485	485	568	568	568	568	568	644	644	644
	644	644	644	644	644	644	644	0	670	670
	678	678	659	659	653	653	637	637	611	611
	581	581	543	543	517	496	474	450	437	420
	401	397	389	382	382	383	383	394	394	385
	385	416	416	460	460	460	460	485	569	569
	569	568	568	644	644	644	644	644	644	644
	644	644	644	644	0	678	678	678	678	678
	669	669	657	657	633	633	624	605	578	578
	564	545	521	506	481	465	449	438	428	421
	413	411	412	412	394	436	436	459	459	459
	460	460	544	544	569	569	569	569	569	569
	644	644	644	644	644	644	644	644	644	644
	644	0	678	678	678	678	678	669	669	657
	657	652	633	624	605	597	597	564	545	521
	506	481	465	449	438	428	421	413	411	412
	451	436	436	436	459	459	459	459	544	544
	544	544	569	569	569	569	569	644	644	644
	644	644	644	644	644	644	644	644	0	678
	678	678	678	681	681	669	671	665	652	652
	631	631	604	604	585	585	559	559	529	529
	508	508	490	490	482	482	451	451	451	505
	505	459	524	524	524	544	544	544	544	569
	569	569	569	569	644	644	644	644	644	644
	644	644	644	644	644	0	687	687	687	687
	681	681	671	671	665	665	650	650	631	622
	622	601	601	577	577	558	558	508	538	490
	525	482	482	519	451	505	505	505	524	524
	524	524	544	544	544	609	609	569	569	569
	569	644	644	644	644	644	644	644	644	644
	644	644	0	687	687	687	687	681	681	681
	671	665	664	664	650	641	641	622	625	601
	577	577	558	579	538	538	525	525	525	519
	519	519	505	505	505	524	524	524	524	524
	609	609	609	609	609	609	609	569	644	644
	644	644	644	644	644	644	644	644	644	0
	0	687	687	687	687	681	680	680	680	664
	664	658	658	641	625	625	625	598	598	579
	579	579	538	525	525	525	519	519	519	580
	580	580	524	524	524	524	609	609	609	609
	609	609	609	609	609	644	644	644	644	644
	644	644	644	644	644	644	0	0	0	687
	687	687	685	680	680	680	675	675	658	658
	658	639	625	625	598	598	608	579	579	575
	575	575	575	519	519	580	580	580	580	580
	524	524	524	609	609	609	609	609	609	609
	609	609	609	644	644	644	644	644	644	644
	644	644	644	0	0	0	0	0	0	685
	685	685	675	675	675	658	658	639	639	639
	639	598	608	608	608	608	575	575	575	575
	575	519	580	580	580	580	580	580	524	524
	609	609	609	609	609	609	609	609	609	609
	644	644	644	644	644	644	644	644	644	644
	0	0	0	0	0	0	685	685	685	675
	675	675	675	658	639	639	639	639	608	608
	608	608	608	575	575	575	575	575	580	580
	580	580	580	580	580	580	524	609	609	609
	609	609	609	609	609	609	609	609	644	644
	644	644	644	644	644	644	644	0	0	0
	0	0	0	0	0	685	685	675	675	675
	639	639	639	639	639	608	608	608	608	608
	608	575	575	575	575	580	580	580	580	580
	580	580	580	580	609	609	609	609	609	609
	609	609	609	609	609	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	685	675	675	675	639	639	639
	639	639	608	608	608	608	608	608	575	575
	575	575	580	580	580	580	580	580	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0
