#Counterrotaton_binning_version_1
3180
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	334	334	334	334	334	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	355	355	334	334	334	334	334
	334	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	355	355	355	355	355	334	334
	334	334	334	334	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	355	355	355	355	355	355	355
	334	334	334	334	334	334	334	334	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	355	355	355	355	355	355	355
	355	355	355	334	334	334	334	334	334	334
	334	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	355	355	355	355	355	355	355
	355	355	355	355	355	334	334	334	334	334
	334	334	334	334	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	361	361	357	355	355	355	355	355
	355	355	355	355	355	355	355	355	334	334
	334	334	334	334	334	334	334	334	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	361	361	361	361	361	357	357	355
	355	355	355	355	355	355	355	355	355	355
	334	334	334	334	334	334	334	334	334	334
	334	334	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	361	361	361	361	361	361	361	357
	357	357	355	355	355	355	355	355	355	355
	355	355	355	334	334	334	334	334	334	334
	334	334	334	334	334	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	364	364	361	361	361	361	361	361
	361	361	357	357	357	355	355	355	355	355
	355	355	355	355	355	334	334	334	334	334
	334	334	334	334	334	334	334	334	334	0
	0	0	0	0	0	0	0	0	0	0
	0	364	364	364	364	364	364	364	361	361
	361	361	361	361	361	357	357	357	357	355
	355	355	355	355	355	355	355	355	334	334
	334	334	334	334	334	334	334	334	334	334
	334	334	0	0	0	0	0	0	0	0
	0	0	0	364	364	364	364	364	364	364
	364	359	361	361	361	361	361	357	357	357
	357	357	342	355	355	355	355	355	355	320
	320	334	334	334	334	334	334	334	334	334
	334	334	334	334	334	0	0	0	0	0
	0	0	0	0	0	0	0	364	364	364
	364	364	364	364	359	359	359	361	361	361
	357	357	357	357	357	342	342	342	342	355
	320	320	320	320	334	334	334	334	334	334
	334	334	334	334	334	334	334	334	334	0
	0	0	0	0	0	0	0	0	0	0
	364	364	364	364	364	364	364	359	359	359
	359	354	354	357	357	357	357	342	342	342
	342	342	320	320	320	320	320	334	334	334
	334	334	334	334	334	334	334	334	334	334
	334	334	0	0	0	0	0	0	0	0
	0	0	0	364	364	364	364	364	364	364
	359	359	359	359	354	354	354	346	346	346
	346	342	342	342	342	320	320	320	320	320
