#Counterrotaton_binning_version_1
2650
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	459	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	459	459	459	217
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	459
	459	459	217	217	217	217	208	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	459	459	459	459	217	217	217	208	208
	208	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	203	459	459	459	217	217
	217	208	208	208	208	199	207	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	203	203	203	203
	200	200	200	194	208	208	208	199	199	207
	207	207	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	193
	203	203	203	200	200	194	194	195	195	199
	199	199	207	207	207	216	216	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	193	193	193	203	189	200	200	194	194
	195	195	199	199	199	207	207	204	216	216
	234	234	284	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	193	193	193	193	189	189	189
	188	188	194	195	195	180	180	191	191	204
	204	216	216	234	234	284	284	284	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	184	193	193
	189	189	189	188	188	178	178	178	180	180
	191	191	204	204	205	205	234	234	284	284
	284	314	314	405	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
