3301
154 -26.2348   4.1299 220.3388   5.0776 6  -0.0190   0.0274  -0.0363   0.0305   0.0000   0.0300   0.0000   0.0300
155 -36.1633   4.1978 256.3448   4.9349 6   0.0231   0.0150  -0.0114   0.0193   0.0000   0.0300   0.0000   0.0300
156 -30.1070   4.2849 222.7583   6.6737 6   0.0372   0.0255   0.0345   0.0363   0.0000   0.0300   0.0000   0.0300
157 -14.4565   4.4045 245.7356   5.7691 6  -0.0227   0.0217  -0.0234   0.0250   0.0000   0.0300   0.0000   0.0300
158 -36.3577   4.8507 236.8506   5.1578 6   0.0744   0.0216  -0.0617   0.0256   0.0000   0.0300   0.0000   0.0300
159 -35.1372   3.9136 241.0340   4.6620 6   0.0178   0.0211  -0.0919   0.0266   0.0000   0.0300   0.0000   0.0300
160   2.7795   5.1984 257.8885   6.4232 6   0.0317   0.0238   0.0045   0.0244   0.0000   0.0300   0.0000   0.0300
161   3.3657   5.5137 216.3544   7.8115 6  -0.0574   0.0291  -0.0206   0.0318   0.0000   0.0300   0.0000   0.0300
162 -15.0995   4.9937 212.0970   7.2889 6  -0.0029   0.0333  -0.0147   0.0438   0.0000   0.0300   0.0000   0.0300
163  -4.9505   6.2599 193.0466  11.6964 6  -0.0274   0.0475   0.0639   0.0590   0.0000   0.0300   0.0000   0.0300
164 -12.3005   6.2005 207.6701  12.0123 6   0.0242   0.0363   0.0373   0.0452   0.0000   0.0300   0.0000   0.0300
165  -6.2498   4.9929 227.5328   5.6482 6  -0.0110   0.0324  -0.0520   0.0327   0.0000   0.0300   0.0000   0.0300
166 -25.4456   4.9746 196.5495   9.2467 6   0.0270   0.0374   0.0098   0.0473   0.0000   0.0300   0.0000   0.0300
167 -13.9154   6.1040 207.3438  10.8917 6   0.0251   0.0428   0.0733   0.0413   0.0000   0.0300   0.0000   0.0300
168 -17.4688   4.2997 231.4542   4.7432 6  -0.0342   0.0222  -0.0477   0.0277   0.0000   0.0300   0.0000   0.0300
169 -32.1387   4.9838 247.2524   6.6871 6   0.0438   0.0225  -0.0025   0.0266   0.0000   0.0300   0.0000   0.0300
170 -27.3915   6.0015 212.5474  12.0065 6   0.0622   0.0380   0.0771   0.0483   0.0000   0.0300   0.0000   0.0300
171 -29.8585   4.7072 248.8965   4.6967 6  -0.0047   0.0179  -0.0226   0.0205   0.0000   0.0300   0.0000   0.0300
172  10.7089   4.7275 204.2452   6.6602 6  -0.0059   0.0277  -0.0575   0.0406   0.0000   0.0300   0.0000   0.0300
173 -14.1953   4.9591 210.9390   7.8021 6  -0.0119   0.0302  -0.0020   0.0467   0.0000   0.0300   0.0000   0.0300
174   4.7460   4.2196 232.0800   5.8412 6  -0.0105   0.0262  -0.0086   0.0260   0.0000   0.0300   0.0000   0.0300
175   3.2589   4.2918 243.7932   7.8354 6  -0.0195   0.0224   0.0514   0.0244   0.0000   0.0300   0.0000   0.0300
176  -7.8712   4.5013 222.7274   6.4485 6  -0.0533   0.0303  -0.0317   0.0300   0.0000   0.0300   0.0000   0.0300
177   3.7520   5.9713 206.9186  11.2256 6   0.0070   0.0456   0.0683   0.0458   0.0000   0.0300   0.0000   0.0300
178   3.6475   4.8804 248.1447   5.6874 6  -0.0414   0.0184  -0.0041   0.0192   0.0000   0.0300   0.0000   0.0300
179   2.8088   5.0374 235.3392   6.5064 6  -0.0111   0.0256  -0.0307   0.0287   0.0000   0.0300   0.0000   0.0300
