#  xbin | ybin | Vrms | eVrms | isGoodBin
 -16.54485   -6.05540  203.92186   26.80519    1.00000
 -16.78542   -5.29242  181.17854   12.23000    1.00000
 -17.02598   -4.52945  171.69382    7.89696    1.00000
 -17.26655   -3.76647  177.91795   12.07446    1.00000
 -17.50711   -3.00350  195.83185   23.95392    1.00000
 -17.74768   -2.24053  191.64432   13.50576    1.00000
 -17.98824   -1.47755  186.43684   12.13450    1.00000
 -18.22881   -0.71458  175.20546   11.42669    1.00000
 -14.09793  -11.15565  192.03735   30.18711    1.00000
 -14.33849  -10.39267  177.42505   10.81939    1.00000
 -14.57906   -9.62970  142.82649    4.87173    1.00000
 -14.81962   -8.86672  185.50352   12.75444    1.00000
 -15.06019   -8.10375  185.52614   10.78122    1.00000
 -15.30075   -7.34078  187.76541    6.46181    1.00000
 -15.54131   -6.57780  173.16544    5.82328    1.00000
 -15.78188   -5.81483  164.17920    7.59949    1.00000
 -16.02244   -5.05186  163.57318   12.65109    1.00000
 -16.26301   -4.28888  176.37810    8.42463    1.00000
 -16.50357   -3.52591  183.00755   11.65125    1.00000
 -16.74414   -2.76294  198.20982    8.37712    1.00000
 -16.98470   -1.99996  186.83760   13.24603    1.00000
 -17.22527   -1.23699  195.19101   11.30445    1.00000
 -17.46583   -0.47402  168.54324    9.31617    1.00000
 -17.70640    0.28896  153.89948    8.74384    1.00000
 -17.94696    1.05193  172.29411   12.33112    1.00000
 -18.18752    1.81490  195.04707    7.68983    1.00000
 -18.42809    2.57788  164.80415   20.05358    1.00000
 -18.66866    3.34085  194.88112   12.85057    1.00000
 -18.90922    4.10383  197.87714   10.68120    1.00000
 -19.14978    4.86680  167.91443   10.80268    1.00000
 -19.39035    5.62977  145.27477    9.61375    1.00000
 -19.63091    6.39275  156.64890   23.46519    1.00000
 -19.87148    7.15572  197.20561    9.37903    1.00000
 -20.11204    7.91869  202.12483   13.28167    1.00000
 -20.35261    8.68167  211.50958   10.00825    1.00000
 -20.59317    9.44464  191.44327    9.48957    1.00000
 -13.09439  -11.67805  148.95297    8.79530    1.00000
 -13.33495  -10.91508  168.93352   12.61545    1.00000
 -13.57552  -10.15211  171.02776    5.53674    1.00000
 -13.81608   -9.38913  177.41338    7.73396    1.00000
 -14.05665   -8.62616  174.64880   10.28045    1.00000
 -14.29721   -7.86319  160.45164    6.94404    1.00000
 -14.53778   -7.10021  170.40564   14.61397    1.00000
 -14.77834   -6.33724  176.81252   11.17931    1.00000
 -15.01891   -5.57427  180.03445    7.69187    1.00000
 -15.25947   -4.81129  162.42325   10.76002    1.00000
 -15.50004   -4.04832  153.25320   10.14062    1.00000
 -15.74060   -3.28535  161.62318   12.47759    1.00000
 -15.98116   -2.52237  187.84653    8.03896    1.00000
 -16.22173   -1.75940  185.20143   13.38603    1.00000
 -16.46229   -0.99642  181.98218   29.83534    1.00000
 -16.70286   -0.23345  177.00589   24.48352    1.00000
 -16.94342    0.52952  164.19052   13.12744    1.00000
 -17.18399    1.29250  183.76694   11.94045    1.00000
 -17.42455    2.05547  188.72177    8.41462    1.00000
 -17.66512    2.81844  164.21220   11.85058    1.00000
 -17.90568    3.58142  184.96999    6.65563    1.00000
 -18.14625    4.34439  193.14915    7.28726    1.00000
 -18.38681    5.10736  184.01447   11.27418    1.00000
 -18.62738    5.87034  164.56694   11.79333    1.00000
 -18.86794    6.63331  181.67841   17.78617    1.00000
 -19.10851    7.39628  240.20273    7.82967    1.00000
 -19.34907    8.15926  215.02081    9.58641    1.00000
 -19.58963    8.92223  183.49263    5.70349    1.00000
 -19.83020    9.68520  176.25011    8.22445    1.00000
 -20.07076   10.44818  204.64532   11.11928    1.00000
 -11.85029  -12.96344  179.27721   14.41268    1.00000
 -12.09085  -12.20046  160.99168    9.78994    1.00000
 -12.33142  -11.43749  158.00681   11.75460    1.00000
 -12.57198  -10.67452  173.00201   10.06488    1.00000
 -12.81254   -9.91154  183.11005    6.53075    1.00000
 -13.05311   -9.14857  197.62753    8.22392    1.00000
 -13.29367   -8.38560  163.72037    8.10557    1.00000
 -13.53424   -7.62262  160.64670    7.03676    1.00000
 -13.77480   -6.85965  175.13115   13.55734    1.00000
 -14.01537   -6.09667  186.53935    6.01413    1.00000
 -14.25593   -5.33370  164.56552   21.39911    1.00000
 -14.49650   -4.57073  167.14726   26.42630    1.00000
 -14.73706   -3.80775  160.86824   16.68334    1.00000
 -14.97763   -3.04478  167.93304   12.14503    1.00000
 -15.21819   -2.28181  163.33540   18.52746    1.00000
 -15.45876   -1.51883  184.60750    6.30472    1.00000
 -15.69932   -0.75586  186.11124    7.77237    1.00000
 -15.93989    0.00711  179.44179    8.81726    1.00000
 -16.18045    0.77009  166.51439   15.99059    1.00000
 -16.42101    1.53306  167.07434   14.89027    1.00000
 -16.66158    2.29603  196.46716    6.01325    1.00000
 -16.90214    3.05901  186.30241    6.61365    1.00000
 -17.14271    3.82198  196.78134    8.71774    1.00000
 -17.38327    4.58495  212.88940    7.95152    1.00000
 -17.62384    5.34793  215.95000    8.82960    1.00000
 -17.86440    6.11090  205.64713    8.30127    1.00000
 -18.10497    6.87388  221.63098    9.35065    1.00000
 -18.34553    7.63685  218.54021   10.85473    1.00000
 -18.58610    8.39982  202.49286   19.06186    1.00000
 -18.82666    9.16280  201.07713    9.19176    1.00000
 -19.06722    9.92577  191.71548   11.84064    1.00000
 -19.30779   10.68874  171.40297   12.26424    1.00000
 -19.54836   11.45172  180.45512    7.75432    1.00000
 -10.60618  -14.24882  158.24411   11.05420    1.00000
 -10.84675  -13.48585  159.34563   12.00647    1.00000
 -11.08731  -12.72287  168.83012   10.71201    1.00000
 -11.32788  -11.95990  147.69467   13.16957    1.00000
 -11.56844  -11.19693  183.52213   16.66077    1.00000
 -11.80901  -10.43395  187.45270   10.84882    1.00000
 -12.04957   -9.67098  175.42282   20.56654    1.00000
 -12.29014   -8.90800  163.45601   18.16957    1.00000
 -12.53070   -8.14503  163.99591    6.45590    1.00000
 -12.77127   -7.38206  169.06361    8.10128    1.00000
 -13.01183   -6.61908  169.33211   13.68145    1.00000
 -13.25239   -5.85611  177.09930    6.68503    1.00000
 -13.49296   -5.09314  166.10268    8.80501    1.00000
 -13.73352   -4.33016  184.28577    8.45180    1.00000
 -13.97409   -3.56719  195.53491   11.51017    1.00000
 -14.21465   -2.80422  172.71924   10.15799    1.00000
 -14.45522   -2.04124  175.84227   10.91375    1.00000
 -14.69578   -1.27827  177.15500    5.38873    1.00000
 -14.93635   -0.51530  185.06102   10.82879    1.00000
 -15.17691    0.24768  163.39197   17.88573    1.00000
 -15.41748    1.01065  169.55478    8.28913    1.00000
 -15.65804    1.77362  172.20502    8.08430    1.00000
 -15.89861    2.53660  167.62717    7.97145    1.00000
 -16.13917    3.29957  180.65666    5.89182    1.00000
 -16.37973    4.06255  189.34731    7.64577    1.00000
 -16.62030    4.82552  185.31339   15.95976    1.00000
 -16.86086    5.58849  172.86906   24.23666    1.00000
 -17.10143    6.35147  144.51184    8.58992    1.00000
 -17.34199    7.11444  162.00006    8.06638    1.00000
