#  xbin | ybin | Vrms | eVrms | isGoodBin
   0.14355    0.24371  239.97794    4.51982    1.00000
  -0.05008    0.19363  237.01854    5.31598    1.00000
   0.00000    0.00000  255.57494    4.85328    1.00000
   0.19363    0.05008  234.26747    4.95374    1.00000
  -0.19363   -0.05008  252.77350    4.70360    1.00000
  -0.24371    0.14355  246.76428    4.24458    1.00000
   0.05008   -0.19363  248.85239    5.97704    1.00000
  -0.14355   -0.24371  242.63576    6.56419    1.00000
   0.24371   -0.14355  227.78484    6.91132    1.00000
  -0.38726   -0.10015  240.01884    5.45603    1.00000
   0.10015   -0.38726  237.88135    6.08072    1.00000
  -0.33718   -0.29378  229.36198    5.86547    1.00000
  -0.09348   -0.43734  231.48848    7.06690    1.00000
  -0.43734    0.09348  237.34477    5.17100    1.00000
  -0.28711   -0.48741  225.19348    4.83253    1.00000
   0.29378   -0.33718  222.44415    5.49722    1.00000
  -0.53081   -0.34386  237.48497    6.33936    1.00000
  -0.58089   -0.15023  225.10794    5.62493    1.00000
  -0.04340   -0.63096  233.37679    4.60270    1.00000
   0.15023   -0.58089  227.49081    4.94231    1.00000
  -0.48074   -0.53749  236.59654    5.59757    1.00000
  -0.23703   -0.68104  238.31189    4.31260    1.00000
  -0.63096    0.04340  222.63977    7.36809    1.00000
  -0.29378    0.33718  239.04794    4.53863    1.00000
  -0.48741    0.28711  236.69865    4.46298    1.00000
  -0.10015    0.38726  230.72479    4.24842    1.00000
  -0.72444   -0.39393  238.11545    5.68136    1.00000
  -0.77452   -0.20030  223.49034    6.08863    1.00000
  -0.43066   -0.73112  226.52791    5.28695    1.00000
  -0.67437   -0.58756  246.39326    5.04266    1.00000
  -0.82459   -0.00667  230.92976    6.50686    1.00000
  -0.68104    0.23703  225.44489    6.75944    1.00000
   0.43734   -0.09348  236.08513    4.05231    1.00000
   0.38726    0.10015  221.78528    5.71554    1.00000
   0.34386   -0.53081  228.76378    4.66741    1.00000
   0.09348    0.43734  236.34801    4.21415    1.00000
