#Counterrotaton_binning_version_1
4560
	0	0	0	0	0	0	0	0	0	0
	0	0	1142	1142	1124	1124	1124	1124	1124	1104
	1104	1104	1104	1104	1080	1080	1080	1063	1063	1063
	1063	1063	1024	1024	1038	1038	1038	1038	1038	1010
	1010	1013	1013	1013	1013	1045	1045	1045	1045	1045
	1045	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	1145	1145	1145	1145
	1145	1145	1145	1142	1142	1142	1142	1142	1142	1142
	1124	1124	1124	1124	1124	1104	1104	1104	1104	1104
	1080	1080	1080	1063	1063	1063	1063	1063	1024	1024
	1024	1038	1038	1038	1038	1010	1010	1013	1013	1013
	1013	1003	1045	1045	1045	1045	1018	1018	1018	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	1145	1145	1145	1145	1145	1145	1145	1142
	1142	1142	1142	1142	1142	1142	1124	1124	1124	1124
	1124	1104	1104	1104	1104	1104	1080	1080	1080	1043
	1063	1063	1063	1063	1024	1024	1024	1038	1038	982
	982	1010	1010	1010	1013	1013	1003	1003	1003	1045
	1045	1005	1018	1018	1018	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	1145	1145
	1145	1145	1145	1145	1145	1142	1142	1142	1142	1142
	1142	1133	1124	1124	1124	1124	1124	1101	1104	1104
	1104	1082	1080	1080	1080	1043	1043	1019	1019	1019
	1024	1024	1024	959	982	982	982	1010	1010	1010
	958	958	1003	1003	1003	1045	1005	1005	1018	1018
	1018	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	1145	1145	1145	1145	1145	1145
	1145	1140	1142	1142	1142	1142	1133	1133	1133	1118
	1118	1118	1101	1101	1101	1082	1082	1082	1062	1062
	1043	1043	1043	1019	1019	1019	977	977	959	959
	959	982	945	945	946	946	958	958	958	1003
	954	954	1005	1005	1018	1018	1018	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	1145	1145	1145	1145	1145	1145	1145	1140	1140	1140
	1140	1133	1133	1133	1133	1118	1118	1118	1101	1101
	1101	1082	1082	1062	1062	1062	1012	1043	995	995
	995	977	977	977	895	959	879	945	945	945
	946	946	946	958	929	929	954	954	1005	964
	964	1018	1018	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	1144	1144	1144	1144
	1144	1144	1140	1140	1140	1140	1140	1133	1133	1133
	1133	1118	1118	1118	1101	1101	1101	1069	1082	1062
	1062	1012	1012	1012	995	995	932	932	932	895
	895	879	879	873	873	873	872	872	878	878
	929	929	954	931	931	964	964	964	921	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	1144	1144	1144	1144	1144	1144	1144	1140
	1140	1140	1140	1133	1133	1133	1111	1111	1111	1083
	1083	1083	1069	1069	1069	1022	1008	1008	1012	953
	953	917	917	932	885	885	844	844	830	830
	873	822	872	872	878	878	870	870	870	931
	931	964	921	921	921	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	1144	1144
	1144	1144	1144	1144	1144	1140	1140	1140	1140	1122
	1122	1122	1111	1111	1111	1083	1083	1083	1069	1069
	1022	1022	1008	1008	944	944	953	917	917	863
	885	829	844	844	830	830	763	822	822	766
	778	805	805	870	841	841	880	880	921	921
	921	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	1144	1144	1144	1144	1144	1144
	1144	1134	1134	1134	1122	1122	1122	1122	1111	1111
	1111	1083	1083	1083	1028	1028	1022	1022	962	962
	944	944	871	871	863	863	829	829	796	796
	772	772	763	763	766	766	778	778	805	769
	841	841	880	866	866	921	921	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	1144	1144	1144	1144	1144	1144	1134	1134	1134	1134
	1122	1122	1122	1122	1081	1081	1081	1065	1065	1065
	1028	1028	984	984	962	962	908	860	860	871
	823	823	774	774	732	732	712	712	702	702
	705	705	718	718	690	769	769	764	764	866
	866	845	845	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	1141	1141	1141	1141
	1141	1141	1134	1134	1134	1134	1134	1114	1114	1114
	1081	1081	1081	1065	1065	1065	1015	1028	984	984
	937	908	908	854	860	803	803	740	740	665
	678	678	655	655	645	645	647	647	661	661
	690	710	710	764	738	777	777	845	845	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	1141	1141	1141	1141	1141	1141	1134	1134
	1134	1134	1114	1114	1114	1114	1114	1081	1081	1081
	1065	1015	1015	971	971	937	937	884	854	854
	780	737	707	669	642	665	629	629	610	610
	604	604	605	605	588	594	602	613	635	659
	738	777	770	845	845	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	0	0	0	1141
	1141	1141	1141	1141	1141	1134	1123	1123	1123	1114
	1114	1114	1073	1073	1048	1048	1048	1015	1015	971
	971	920	884	884	819	819	780	737	707	669
	642	621	607	598	590	587	585	583	584	586
	588	594	602	613	635	659	646	683	770	770
	770	0	0	0	0	0	0	0	0	1059
	1059	1059	1059	1059	1086	1086	0	0	0	0
	0	0	0	0	0	1141	1141	1141	1141	1141
	1141	1123	1123	1123	1123	1123	1114	1073	1073	1073
	1048	1048	1048	988	988	927	920	920	856	856
